Mean,Median,STD,Variance,Min,Max,Range,IQR,Kurtosis,Skewness,MAD,RMS,NumPeaks,Energy,ZCR,FFT_Mean,FFT_Std,PSD_Mean,PSD_Std,Class
9.312264,9.316,3.877135,15.032175,2.596,16.016,13.42,6.715,1.799729,-0.00139,3.356498,10.086586,0,136432.3014,0.000373,0.037215,0.373166,1.830454,16.146188,Walk
10.867178,10.867,3.965006,15.721275,4.007,17.727,13.72,6.865,1.800006,0.000001,3.432531,11.567428,0,183714.8028,0.000364,0.039198,0.426688,2.367109,20.884571,Walk
9.005246,9.005,4.04293,16.345283,2.01,16,13.99,7,1.799984,-0.000011,3.500034,9.870565,0,136399.2811,0.000357,0.036276,0.355244,1.621798,14.304023,Walk
9.478206,9.478,4.317134,18.637643,2.009,16.948,14.939,7.47125,1.799987,0.000002,3.737497,10.414488,0,162150.0411,0.000334,0.036323,0.362503,1.894174,16.708909,Walk
9.813262,9.813,4.856959,23.590048,1.408,18.218,16.81,8.409,1.799985,0.000023,4.205009,10.948796,0,201631.664,0.000297,0.035672,0.35672,2.266651,19.997605,Walk
7.238352,7.2335,4.182264,17.491332,0.008,14.478,14.47,7.249,1.800387,0.002658,3.620098,8.359006,0,101036.323,0.000346,0.033565,0.288837,1.257703,11.089383,Walk
6.619102,6.619,3.82455,14.627186,0.002,13.236,13.234,6.616,1.799975,0.000021,3.31093,7.643873,4,78353.01008,0.000373,0.03288,0.274257,1.006481,8.871659,Walk
7.471315,7.471,4.314867,18.618077,0.005,14.937,14.932,7.4735,1.799969,-0.000005,3.735554,8.627069,4,112607.0272,0.00033,0.033266,0.291606,1.223915,10.791415,Walk
7.880027,7.883,3.698984,13.682479,1.48,14.279,12.799,6.404,1.800037,0.000055,3.202189,8.70441,4,98269.48154,0.000386,0.035051,0.324259,1.420496,12.527058,Walk
8.468028,8.468,4.329191,18.741892,0.977,15.959,14.982,7.496,1.799965,-0.00002,3.747966,9.50984,4,137283.4402,0.000329,0.034537,0.324993,1.510913,13.325378,Walk
7.551821,7.552,4.360542,19.014326,0.017,15.097,15.08,7.55,1.800019,0.000022,3.775094,8.719627,2,116252.7713,0.000327,0.033297,0.29321,1.224321,10.795008,Walk
6.244722,6.245,3.610999,13.039311,0,12.491,12.491,6.25075,1.800004,-0.000013,3.125944,7.212858,0,64355.3232,0.000404,0.033383,0.269307,0.848568,7.476706,Walk
7.215303,7.215,4.168351,17.375149,0.006,14.429,14.423,7.2195,1.799937,-0.000009,3.608629,8.332081,3,99136.86054,0.00035,0.033838,0.289701,1.281563,11.299713,Walk
8.709087,8.71,5.025948,25.260152,0.01,17.407,17.397,8.703,1.799704,0.000222,4.351431,10.054535,5,174083.3009,0.00029,0.034452,0.318693,1.804491,15.916773,Walk
7.647702,7.648,4.413495,19.478935,0.013,15.288,15.275,7.644,1.8,0.000025,3.820936,8.829122,2,117865.532,0.000331,0.034036,0.29846,1.283774,11.319223,Walk
8.754189,8.754,5.058382,25.587231,0,17.508,17.508,8.759,1.799988,0.000008,4.379438,10.109811,3,177126.9587,0.000289,0.034483,0.319481,1.80106,15.886451,Walk
9.089212,9.089,5.24664,27.527236,0.009,18.169,18.16,9.08575,1.799995,0.000004,4.542476,10.494087,0,200098.703,0.000275,0.034275,0.323972,2.052894,18.110281,Walk
11.92417,11.924,5.440122,29.594929,2.509,21.339,18.83,9.42,1.800005,-0.00001,4.71005,13.105916,0,323605.3484,0.000265,0.037026,0.406532,3.066392,27.058697,Walk
12.214222,12.2275,5.90313,34.846944,2.002,22.425,20.423,10.2305,1.797715,-0.000998,5.11299,13.565289,1,375394.824,0.000245,0.036639,0.402482,3.21057,28.331581,Walk
8.992218,8.9935,5.197589,27.014929,0.002,17.987,17.985,9,1.799986,0.000015,4.50001,10.385562,1,194147.8218,0.000278,0.034213,0.321982,2.048628,18.072634,Walk
9.002215,9.002,5.197584,27.014876,0.007,17.997,17.99,9,1.799999,-0.000002,4.499977,10.394217,0,194471.5364,0.000278,0.034226,0.322291,2.052186,18.104033,Walk
7.526206,7.526,4.346018,18.887875,0.006,15.046,15.04,7.525,1.799992,0.000002,3.762505,8.690173,0,113656.2476,0.000332,0.033668,0.294515,1.255148,11.066795,Walk
8.093208,8.093,4.67513,21.856837,0.003,16.183,16.18,8.0955,1.800012,0.000004,4.047525,9.345767,0,141408.8921,0.000309,0.033899,0.305473,1.498114,13.212004,Walk
6.581408,6.58,3.802344,14.457818,0.005,13.177,13.172,6.58,1.801612,0.001486,3.291209,7.600116,0,76014.48131,0.00038,0.033248,0.275134,1.032748,9.10336,Walk
7.803193,7.803,4.507656,20.318967,0.003,15.603,15.6,7.806,1.799976,-0.000011,3.902509,9.010869,0,126746.5948,0.00032,0.033782,0.299896,1.498117,13.212024,Walk
7.277213,7.277,4.201693,17.654222,0.007,14.548,14.541,7.275,1.80001,0.00001,3.637512,8.402376,0,102722.8819,0.000344,0.033562,0.289568,1.255426,11.069259,Walk
7.586859,7.586,4.395712,19.322288,0,15.192,15.192,7.612,1.799722,0.000242,3.805606,8.767548,4,115766.0554,0.000332,0.033964,0.29683,1.275115,11.242788,Walk
7.743812,7.745,4.468982,19.971799,0.011,15.477,15.466,7.7375,1.799995,0.000014,3.868984,8.940099,0,122365.7517,0.000327,0.034094,0.300448,1.283802,11.319463,Walk
8.418178,8.4185,4.384332,19.222364,0.833,16.004,15.171,7.589,1.800033,0.000013,3.795652,9.490801,0,135293.0924,0.000333,0.035104,0.325449,1.52921,13.4863,Walk
6.869658,6.873,3.970019,15.761053,0,13.738,13.738,6.874,1.800012,-0.000026,3.436857,7.933578,0,85600.66573,0.000368,0.033677,0.282569,1.054104,9.291406,Walk
7.280243,7.279,4.206422,17.693989,0.005,14.559,14.554,7.28025,1.800065,-0.000016,3.641587,8.407357,0,101855.1353,0.000347,0.033887,0.291106,1.281356,11.297873,Walk
9.74134,9.743,5.621724,31.603779,0.008,19.468,19.46,9.73,1.800542,-0.001024,4.866902,11.246388,0,246132.4867,0.000257,0.034499,0.335511,2.365187,20.867542,Walk
10.449241,10.449,6.031886,36.383647,0.009,20.889,20.88,10.445,1.8,0.000017,5.222514,12.06453,0,304059.9522,0.000239,0.034721,0.347556,2.692565,23.758098,Walk
10.72349,10.724,5.79055,33.530474,0.694,20.744,20.05,10.025,1.800634,-0.000576,5.013242,12.186345,1,297756.5225,0.000249,0.035293,0.360888,2.636367,23.261892,Walk
10.741198,10.741,6.202194,38.467209,0.006,21.476,21.47,10.7395,1.8,-0.000015,5.37001,12.402525,0,330411.0132,0.000233,0.034793,0.352296,2.691334,23.747233,Walk
14.187215,14.187,5.310217,28.198403,4.998,23.377,18.379,9.19425,1.799994,0.000006,4.597541,15.147942,0,421977.2138,0.000272,0.039735,0.482463,4.321322,38.138795,Walk
7.531354,7.533,4.349386,18.91716,0.01,15.056,15.046,7.531,1.799999,0.000001,3.765403,8.696307,2,112682.371,0.000336,0.033979,0.296087,1.282331,11.306467,Walk
7.387432,7.386,4.267705,18.21331,0.002,14.773,14.771,7.389,1.799972,0.000048,3.694698,8.530826,1,106397.0462,0.000342,0.033917,0.293179,1.281653,11.300486,Walk
7.54294,7.542,4.355212,18.96787,0.01,15.084,15.074,7.541,1.800097,0.000032,3.77041,8.709253,2,113169.8347,0.000335,0.033989,0.296337,1.282729,11.310003,Walk
6.245153,6.2465,3.60802,13.017807,0.003,12.487,12.484,6.248,1.799859,-0.000161,3.123449,7.211741,3,64283.38353,0.000405,0.033366,0.269293,0.849876,7.488224,Walk
7.779366,7.779,4.492342,20.181134,0.006,15.553,15.547,7.78075,1.799974,0.000039,3.889205,8.98257,3,124176.6218,0.000325,0.034105,0.301075,1.531624,13.507532,Walk
13.071158,13.071,4.380643,19.190033,5.491,20.651,15.16,7.585,1.800006,0.000035,3.79249,13.785229,0,288279.3675,0.00033,0.04092,0.486185,3.385008,29.871858,Walk
9.410199,9.41,4.920482,24.211139,0.895,17.925,17.03,8.52,1.799996,0,4.260005,10.618323,0,192123.9126,0.000293,0.035091,0.341908,2.073881,18.29559,Walk
9.24686,9.248,4.477963,20.052149,1.492,16.994,15.502,7.751,1.80091,-0.00113,3.876375,10.273443,0,163592.6303,0.000323,0.035688,0.349259,1.99978,17.641262,Walk
5.544222,5.544,3.200007,10.240043,0.009,11.079,11.07,5.54,1.800022,-0.000005,2.770027,6.400719,0,45393.87197,0.000451,0.032668,0.252287,0.654156,5.760544,Walk
8.303168,8.3055,3.765772,14.181038,1.788,14.818,13.03,6.52,1.799969,-0.000009,3.260001,9.11662,2,108379.0404,0.000383,0.035917,0.33958,1.548688,13.658521,Walk
7.206095,7.204,4.160979,17.313743,0.009,14.409,14.4,7.2,1.800726,0.001369,3.601847,8.320428,0,99690.51807,0.000347,0.033531,0.288117,1.256648,11.080089,Walk
8.326208,8.324,4.810645,23.142305,0.006,16.656,16.65,8.33,1.80004,0.001478,4.164953,9.615307,0,153843.682,0.0003,0.034008,0.309944,1.767041,15.58619,Walk
7.675234,7.675,4.435509,19.673744,0,15.35,15.35,7.68,1.799995,0.000006,3.840013,8.863981,0,120683.7631,0.000326,0.033707,0.297266,1.497212,13.204042,Walk
8.6072,8.607,4.972459,24.725345,0.002,17.212,17.21,8.61,1.799982,0.000008,4.305038,9.939562,2,170124.7914,0.00029,0.034078,0.31501,1.763274,15.55316,Walk
7.842209,7.842,4.360478,19.013766,0.297,15.387,15.09,7.55,1.8,-0.000012,3.775025,8.972258,0,121557.145,0.000331,0.034045,0.304763,1.338155,11.799691,Walk
8.048071,8.054,4.644503,21.571405,0.01,16.08,16.07,8.04,1.799579,-0.001511,4.02143,9.291363,0,138645.0482,0.000311,0.033911,0.304851,1.505273,13.275132,Walk
11.940831,11.939,6.893508,47.520455,0.004,23.894,23.89,11.93,1.80182,0.000871,5.967713,13.787095,2,453540.3916,0.00021,0.035174,0.371734,3.421943,30.197891,Walk
8.010283,8,4.63418,21.475629,0.005,16.025,16.02,8.019,1.798991,0.000663,4.012932,9.253477,1,137002.9312,0.000313,0.033914,0.304086,1.503636,13.260468,Walk
8.555672,8.556,4.9431,24.434236,0.002,17.112,17.11,8.55,1.801098,-0.000048,4.278831,9.880257,0,166929.2922,0.000292,0.034094,0.314214,1.766701,15.583486,Walk
9.177132,9.176,5.303665,28.12886,0.001,18.351,18.35,9.19,1.79896,-0.000276,4.592147,10.598739,0,206019.2233,0.000273,0.03432,0.325565,2.055373,18.132029,Walk
7.23544,7.235,4.178547,17.460258,0.006,14.465,14.459,7.2365,1.79998,0.000015,3.617483,8.354627,0,101000.2913,0.000346,0.033541,0.288702,1.25493,11.064869,Walk
7.727838,7.728,4.464383,19.930715,0.004,15.453,15.449,7.731,1.79999,-0.000015,3.865015,8.923973,0,123119.2619,0.000323,0.033731,0.29833,1.498009,13.211071,Walk
7.640089,7.641,4.410697,19.454251,0.001,15.271,15.27,7.63575,1.800851,-0.000801,3.818241,8.821138,0,118819.6449,0.000327,0.033734,0.296821,1.256418,11.078003,Walk
7.001845,7.002,4.042884,16.344909,0.007,13.998,13.991,7,1.799991,-0.000009,3.499994,8.084496,0,91502.69472,0.000357,0.033418,0.283875,1.033099,9.106288,Walk
8.141859,8.141,4.703959,22.127226,0.002,16.282,16.28,8.14575,1.800013,0.000017,4.07249,9.402314,0,144009.3301,0.000307,0.033917,0.30638,1.497704,13.208364,Walk
7.262845,7.263,4.195939,17.605906,0.003,14.523,14.52,7.265,1.800015,-0.00002,3.632528,8.387056,0,102207.9555,0.000344,0.033552,0.289217,1.254212,11.058544,Walk
8.1917,8.191,4.728609,22.359739,0.009,16.374,16.365,8.186,1.800001,0.000022,4.093859,9.457811,7,148308.4254,0.000302,0.033545,0.305445,1.463101,12.903237,Walk
8.623923,8.624,4.979505,24.795471,0.005,17.241,17.236,8.623,1.800014,-0.000057,4.311086,9.957576,7,173121.701,0.000286,0.033706,0.313444,1.721464,15.184383,Walk
9.493983,9.493,4.577523,20.953717,1.572,17.415,15.843,7.932,1.79999,-0.000058,3.963026,10.539278,3,178277.5872,0.000312,0.035408,0.352404,1.982772,17.491537,Walk
8.560665,8.56,4.945259,24.455589,0.002,17.118,17.116,8.563,1.800011,0.000003,4.281492,9.88567,3,169457.6988,0.000288,0.03368,0.312229,1.720143,15.172736,Walk
8.966998,8.966,5.176086,26.791867,0.009,17.924,17.915,8.96325,1.799977,-0.000004,4.481377,10.352978,2,194539.241,0.000275,0.033847,0.319791,2.002466,17.66542,Walk
8.63803,8.638,4.989762,24.897726,0.003,17.273,17.27,8.6405,1.799978,-0.000008,4.319999,9.974913,0,171934.0678,0.000289,0.03409,0.31559,1.763549,15.555583,Walk
9.12005,9.12,4.695324,22.046067,0.995,17.245,16.25,8.13,1.79999,-0.000001,4.065022,10.257086,1,171067.9101,0.000308,0.035113,0.338559,1.819902,16.053142,Walk
8.448699,8.449,4.361006,19.018371,0.893,15.994,15.101,7.55,1.80046,-0.00038,3.775357,9.50717,1,136483.2914,0.000331,0.03486,0.325444,1.522048,13.423294,Walk
10.788989,10.788,4.5048,20.293226,2.994,18.587,15.593,7.799,1.800042,0.000031,3.900031,11.691129,0,213224.706,0.000321,0.037592,0.401022,2.587051,22.826497,Walk
8.683228,8.688,5.014288,25.143083,0.008,17.358,17.35,8.685,1.798977,-0.000089,4.34232,10.026317,0,174414.4042,0.000288,0.034147,0.316685,1.767606,15.591369,Walk
7.079828,7.086,4.087064,16.70409,0.006,14.146,14.14,7.075,1.79965,-0.001565,3.538786,8.17412,0,94411.33811,0.000354,0.03352,0.285821,1.259959,11.109247,Walk
6.934298,6.932,4.008331,16.066715,0.002,13.872,13.87,6.935,1.800509,0.001445,3.469692,8.008722,0,88961.66233,0.00036,0.033422,0.282579,1.032415,9.100233,Walk
7.162106,7.162,4.135278,17.100523,0.007,14.317,14.31,7.1585,1.800008,0.000004,3.580003,8.269483,0,97926.38257,0.000349,0.033491,0.287145,1.255394,11.06898,Walk
7.825105,7.825,4.060216,16.485356,0.8,14.85,14.05,7.03,1.799997,0.000002,3.514996,8.815095,0,109254.485,0.000356,0.034558,0.312445,1.247141,10.99611,Walk
6.999811,6.999,4.04445,16.357575,0.009,13.999,13.99,7.005,1.798652,0.001383,3.502502,8.083515,0,91284.47891,0.000358,0.033502,0.284221,1.036925,9.140157,Walk
9.603189,9.603,4.395094,19.316848,1.998,17.208,15.21,7.61,1.799988,-0.000001,3.805021,10.560559,1,169741.6577,0.000329,0.0363,0.364072,1.89058,16.677178,Walk
8.920148,8.915,4.639021,21.520515,0.895,16.945,16.05,8.035,1.798894,0.000014,4.017449,10.053664,2,162227.224,0.000312,0.035004,0.333759,1.788021,15.771692,Walk
7.580292,7.577,4.378578,19.171949,0.007,15.157,15.15,7.585,1.799728,0.001117,3.790602,8.753292,0,116079.4773,0.00033,0.033712,0.295673,1.256508,11.078858,Walk
7.492136,7.497,4.323701,18.69439,0.007,14.967,14.96,7.4985,1.800384,-0.002604,3.742583,8.649508,0,111846.921,0.000334,0.033702,0.294127,1.260591,11.114784,Walk
7.447623,7.452,4.301237,18.500638,0.007,14.887,14.88,7.45,1.798836,-0.000277,3.724607,8.599726,0,110045.4751,0.000336,0.033639,0.292992,1.257494,11.087541,Walk
8.776522,8.7765,4.505977,20.303833,0.982,16.573,15.591,7.802,1.799971,-0.000012,3.901072,9.865004,3,153762.9336,0.000316,0.034616,0.330372,1.773935,15.647671,Walk
7.309004,7.309,4.001289,16.010315,0.389,14.232,13.843,6.928,1.799949,0.000073,3.464022,8.331893,2,97396.87206,0.000356,0.033569,0.294093,1.105625,9.747006,Walk
8.227739,8.231,4.300761,18.496547,0.785,15.669,14.884,7.447,1.800018,-0.000003,3.723317,9.283317,1,129959.3885,0.000332,0.034272,0.31759,1.451581,12.801539,Walk
7.345419,7.354,4.018536,16.148629,0.392,14.303,13.911,6.95875,1.800037,-0.000011,3.478917,8.372118,4,98760.12787,0.000355,0.033594,0.29491,1.333886,11.762369,Walk
7.341783,7.341,4.018596,16.149114,0.388,14.294,13.906,6.95875,1.799995,-0.00001,3.478959,8.368956,0,98685.55331,0.000355,0.033587,0.294782,1.332842,11.753136,Walk
8.992033,8.992,4.040002,16.321616,2.002,15.982,13.98,6.995,1.799996,0.00002,3.4975,9.857312,0,135936.0804,0.000357,0.036286,0.354997,1.619042,14.279716,Walk
7.643807,7.647,4.413309,19.477294,0.007,15.28,15.273,7.645,1.799613,-0.001035,3.820738,8.825663,0,118941.5745,0.000327,0.033743,0.296971,1.257802,11.090173,Walk
5.998675,6.007,3.468105,12.027753,0.002,11.992,11.99,6.01,1.797442,-0.001413,3.00331,6.928334,3,57506.17878,0.000417,0.032968,0.26271,0.835064,7.357677,Walk
7.613375,7.617,4.397228,19.335612,0.003,15.217,15.214,7.616,1.801174,-0.002323,3.806162,8.791268,1,117552.5917,0.000329,0.033741,0.296379,1.257903,11.091068,Walk
8.11301,8.111,4.352369,18.943119,0.591,15.641,15.05,7.545,1.797711,0.001787,3.769487,9.206055,0,127381.4245,0.000333,0.034509,0.314731,1.430152,12.61188,Walk
6.0044,6.005,3.463776,11.997746,0.005,11.995,11.99,5.995,1.801042,-0.000969,2.998198,6.93113,0,57600.63493,0.000417,0.03297,0.26288,0.834432,7.352174,Walk
7.219087,7.219,4.167044,17.364253,0.009,14.429,14.42,7.215,1.800004,0.000002,3.607511,8.334712,0,100241.503,0.000347,0.033538,0.288425,1.25595,11.073891,Walk
7.915771,7.919,4.257482,18.126157,0.549,15.279,14.73,7.375,1.799509,-0.001039,3.685841,8.987395,0,118979.0328,0.000339,0.034362,0.310255,1.415292,12.480683,Walk
7.798111,7.798,4.337344,18.81255,0.293,15.303,15.01,7.51,1.799996,0.000005,3.755001,8.922475,0,119575.0504,0.000333,0.034024,0.303859,1.336956,11.789104,Walk
7.90961,7.912,4.346664,18.893485,0.392,15.432,15.04,7.52575,1.799923,0.000618,3.763082,9.024569,0,122408.5982,0.000333,0.03422,0.307738,1.36859,12.068232,Walk
7.039265,7.0405,4.063351,16.51082,0.008,14.069,14.061,7.0325,1.80001,0.000009,3.517676,8.127128,0,91941.89481,0.000359,0.033763,0.286191,1.056114,9.309155,Walk
6.26409,6.2635,3.61985,13.103315,0.001,12.525,12.524,6.2685,1.800019,0.000004,3.133597,7.234057,2,64891.15337,0.000403,0.033377,0.269687,0.849541,7.485298,Walk
6.254206,6.2535,3.613993,13.060943,0.001,12.506,12.505,6.259,1.800027,-0.000011,3.128547,7.222568,3,64580.87151,0.000404,0.033372,0.269475,0.849583,7.485691,Walk
6.128582,6.129,3.541041,12.538971,0.006,12.252,12.246,6.132,1.799982,-0.000019,3.065391,7.077298,2,60756.92719,0.000412,0.033327,0.266841,0.849764,7.487272,Walk
5.638827,5.641,3.255056,10.59539,0.007,11.269,11.262,5.63475,1.800046,-0.000008,2.817707,6.510166,0,47256.21569,0.000448,0.033067,0.255915,0.668236,5.884529,Walk
12.58512,12.585,5.249562,27.557897,3.5,21.67,18.17,9.09,1.8,-0.000004,4.545003,13.635541,0,338017.0702,0.000275,0.038097,0.433518,3.536767,31.21175,Walk
8.357108,8.3575,4.82809,23.310452,0.002,16.712,16.71,8.36,1.800002,0.000006,4.179995,9.650791,0,155726.3331,0.000299,0.033983,0.310353,1.763235,15.55282,Walk
10.324595,10.329,5.383755,28.984819,1.009,19.64,18.631,9.32575,1.799092,-0.000271,4.662022,11.643304,1,252560.4423,0.000268,0.035448,0.358884,2.431427,21.452395,Walk
9.809523,9.806,5.213042,27.175806,0.791,18.831,18.04,9.03,1.799565,0.000828,4.513407,11.107992,1,222591.0293,0.000277,0.03512,0.347135,2.34518,20.691005,Walk
10.816528,10.819,5.215346,27.199834,1.789,19.839,18.05,9.035,1.800127,-0.001063,4.515078,12.007583,0,260248.5863,0.000277,0.036247,0.378765,2.752882,24.290584,Walk
6.816778,6.8175,3.934877,15.483256,0.008,13.624,13.616,6.812,1.800048,-0.000006,3.406428,7.870212,1,83495.43657,0.000371,0.033659,0.28158,1.056077,9.308822,Walk
8.422013,8.422,4.862688,23.645739,0.005,16.838,16.833,8.42,1.799988,0.00001,4.209951,9.724291,1,157540.0292,0.0003,0.034345,0.313295,1.803183,15.905186,Walk
8.02094,8.02,4.632302,21.458217,0.004,16.037,16.033,8.01875,1.799961,-0.000006,4.01043,9.261758,2,136133.1243,0.000315,0.034203,0.305744,1.531301,13.504662,Walk
7.993532,7.9925,4.617627,21.322476,0.003,15.985,15.982,7.993,1.799995,0.000009,3.997725,9.230685,1,134795.1722,0.000316,0.034171,0.30509,1.53063,13.498746,Walk
7.908236,7.908,4.106991,16.867373,0.802,15.015,14.213,7.1085,1.799995,-0.000002,3.555481,8.91042,0,111709.5824,0.000355,0.034945,0.315796,1.272374,11.21855,Walk
8.514725,8.518,4.338275,18.820631,1.008,16.018,15.01,7.515,1.799546,-0.001028,3.755797,9.555555,0,137054.2564,0.000333,0.03502,0.3286,1.557726,13.738256,Walk
10.284017,10.284,4.33446,18.787545,2.784,17.784,15,7.50525,1.800047,-0.000029,3.752482,11.159571,0,186928.5759,0.000333,0.037359,0.390043,2.184564,19.272843,Walk
10.727055,10.727,4.35469,18.963329,3.191,18.262,15.071,7.541,1.800011,0.000012,3.770006,11.576721,0,202102.8586,0.000332,0.037876,0.404651,2.346898,20.706106,Walk
5.894982,5.895,3.404912,11.593427,0.005,11.785,11.78,5.895,1.799999,0.000067,2.947514,6.806938,0,54628.26757,0.000424,0.032884,0.260288,0.832114,7.331751,Walk
6.458531,6.456,3.731462,13.923811,0.006,12.915,12.909,6.454,1.800262,0.001505,3.229983,7.45826,0,71812.70511,0.000387,0.033198,0.272676,1.033832,9.112673,Walk
8.390844,8.39,4.848843,23.511281,0.001,16.779,16.778,8.3935,1.800478,0.000542,4.197755,9.690392,7,159636.3007,0.000294,0.033614,0.309066,1.719383,15.166342,Walk
9.501672,9.501,5.486525,30.101962,0.006,18.997,18.991,9.5025,1.800001,-0.000022,4.750259,10.971239,5,231588.182,0.00026,0.034011,0.329131,2.302451,20.314038,Walk
10.2896,10.293,5.939956,35.283075,0.018,20.57,20.552,10.28225,1.799982,0.000015,5.142919,11.88032,3,293998.7788,0.00024,0.034277,0.342737,2.626023,23.170945,Walk
9.343329,9.343,5.395373,29.110047,0.006,18.68,18.674,9.343,1.799981,-0.000008,4.671316,10.788534,3,220214.5402,0.000264,0.033957,0.32635,2.001065,17.65304,Walk
9.075356,9.075,5.241387,27.47214,0.004,18.146,18.142,9.076,1.800007,0.000023,4.537936,10.479469,2,201847.8301,0.000272,0.033865,0.321577,2.000573,17.64872,Walk
3.512256,3.5125,2.026612,4.107155,0.009,7.015,7.006,3.508,1.800132,0.000049,1.753865,4.05428,0,11407.40475,0.00072,0.031495,0.201159,0.25285,2.217117,Walk
3.305353,3.306,1.909771,3.647225,0.007,6.609,6.602,3.306,1.799847,0.000001,1.652668,3.816675,2,9526.823583,0.000765,0.031286,0.194929,0.252244,2.21177,Walk
3.877269,3.876,2.236527,5.002052,0.01,7.742,7.732,3.87,1.799962,0.000042,1.935621,4.475348,0,15342.01203,0.000653,0.031818,0.21156,0.252985,2.218329,Walk
3.752752,3.7525,2.166652,4.694382,0.006,7.497,7.491,3.749,1.800106,0.000031,1.875094,4.332575,0,13928.23243,0.000674,0.031708,0.208014,0.252575,2.214698,Walk
3.010434,3.011,1.7376,3.019253,0.009,6.011,6.002,3.00775,1.799935,0.00009,1.503495,3.475182,0,7185.749046,0.00084,0.031022,0.186072,0.158444,1.383736,Walk
4.578117,4.577,2.362069,5.57937,0.494,8.661,8.167,4.08825,1.799993,0.000012,2.044367,5.150887,0,21464.0909,0.000618,0.033225,0.240144,0.448655,3.945841,Walk
3.990602,3.989,2.315242,5.360346,0.006,7.994,7.988,4.0095,1.799628,0.000296,2.003836,4.612861,3,16873.83999,0.000631,0.031885,0.214371,0.365841,3.214678,Walk
4.190846,4.191,2.423273,5.872252,0.003,8.38,8.377,4.195,1.800123,-0.000059,2.097347,4.840286,1,19445.54321,0.000602,0.032057,0.219903,0.367886,3.232753,Walk
4.397157,4.396,2.262915,5.120786,0.486,8.309,7.823,3.91525,1.799991,-0.000004,1.958465,4.94461,2,18948.1083,0.000645,0.033113,0.235519,0.447091,3.931998,Walk
5.072249,5.073,2.928277,8.574806,0.007,10.137,10.13,5.06875,1.800146,0.000039,2.534688,5.856105,2,34396.85126,0.000499,0.032723,0.242547,0.507461,4.465062,Walk
3.402529,3.402,1.965258,3.862239,0.006,6.798,6.792,3.40125,1.800056,0.000062,1.700675,3.928575,3,10386.8825,0.000743,0.031421,0.198002,0.252384,2.213014,Walk
6.389024,6.3895,2.656827,7.058732,1.794,10.985,9.191,4.595,1.800048,0.000012,2.299598,6.918859,1,43562.25081,0.000549,0.036297,0.310067,0.892195,7.861907,Walk
3.747088,3.747,2.163651,4.681387,0.007,7.487,7.48,3.745,1.800103,0.00002,1.872501,4.326169,1,13868.3598,0.000675,0.031737,0.207979,0.252504,2.214062,Walk
3.819934,3.8185,2.207358,4.87243,0.004,7.635,7.631,3.819,1.799986,0.000075,1.910376,4.411109,1,14710.15722,0.000661,0.031757,0.209829,0.252112,2.210612,Walk
4.289165,4.2885,2.476124,6.13119,0.007,8.571,8.564,4.288,1.80009,-0.00005,2.143094,4.951858,2,20793.72089,0.00059,0.032149,0.222654,0.369038,3.242889,Walk
4.806525,4.806,2.773699,7.693404,0.011,9.602,9.591,4.797,1.799998,-0.000029,2.400828,5.548693,1,29248.5914,0.000526,0.03252,0.235939,0.507874,4.46868,Walk
4.989225,4.988,2.309586,5.334187,0.995,8.981,7.986,3.99325,1.800027,0.000057,1.998847,5.497255,1,23903.86932,0.000632,0.034447,0.261864,0.540764,4.759057,Walk
4.80471,4.804,2.198879,4.83507,1.003,8.606,7.603,3.8035,1.800083,-0.000114,1.90298,5.28336,0,21019.16051,0.000664,0.034436,0.258126,0.400314,3.519008,Walk
3.784836,3.784,2.187167,4.783698,0.004,7.564,7.56,3.78625,1.800063,0.000049,1.892829,4.370617,1,14307.61775,0.000668,0.031765,0.208991,0.25215,2.210947,Walk
4.546731,4.5475,2.62782,6.905436,0.002,9.09,9.088,4.5495,1.799961,-0.000051,2.274476,5.250764,1,24813.47479,0.000556,0.032331,0.229251,0.506611,4.457523,Walk
4.196798,4.197,2.198789,4.834674,0.396,7.997,7.601,3.807,1.800067,0.000036,1.902903,4.737232,2,16898.3498,0.000664,0.032821,0.228438,0.305484,2.6818,Walk
3.953264,3.953,2.28629,5.227123,0.002,7.905,7.903,3.95725,1.799839,0.00018,1.978747,4.566043,0,16324.56819,0.000639,0.031894,0.213602,0.367886,3.232732,Walk
5.501504,5.5005,2.598692,6.753202,1.007,9.994,8.987,4.498,1.800163,0.000012,2.249215,6.083762,1,32940.82786,0.000562,0.034549,0.27276,0.543069,4.779402,Walk
3.503306,3.5025,2.020827,4.083743,0.01,6.996,6.986,3.496,1.799987,-0.000011,1.748821,4.043637,0,11314.88995,0.000723,0.031489,0.200923,0.253001,2.218465,Walk
4.878199,4.879,2.645293,6.997575,0.305,9.452,9.147,4.582,1.800024,-0.000099,2.289618,5.548574,6,27892.7264,0.000552,0.033014,0.243217,0.562497,4.950974,Walk
5.052935,5.052,2.63075,6.920845,0.503,9.601,9.098,4.555,1.8,0.000069,2.277031,5.696079,1,29233.22539,0.000555,0.033476,0.251588,0.601615,5.296323,Walk
4.289749,4.29,2.476079,6.130966,0.008,8.57,8.562,4.285,1.800043,0.000048,2.143058,4.952341,1,20797.77724,0.00059,0.032149,0.22268,0.369115,3.243591,Walk
4.466317,4.465,2.292203,5.254194,0.503,8.43,7.927,3.969,1.799901,0.000076,1.983828,5.019511,2,19778.45973,0.000637,0.033189,0.237648,0.450317,3.960498,Walk
