Mean1,Median1,STD1,Variance1,Min1,Max1,Range1,IQR1,Kurtosis1,Skewness1,MAD1,RMS1,NumPeaks1,Energy1,ZCR1,FFT_Mean1,FFT_Std1,PSD_Mean1,PSD_Std1,Mean2,Median2,STD2,Variance2,Min2,Max2,Range2,IQR2,Kurtosis2,Skewness2,MAD2,RMS2,NumPeaks2,Energy2,ZCR2,FFT_Mean2,FFT_Std2,PSD_Mean2,PSD_Std2,Mean3,Median3,STD3,Variance3,Min3,Max3,Range3,IQR3,Kurtosis3,Skewness3,MAD3,RMS3,NumPeaks3,Energy3,ZCR3,FFT_Mean3,FFT_Std3,PSD_Mean3,PSD_Std3,Mean4,Median4,STD4,Variance4,Min4,Max4,Range4,IQR4,Kurtosis4,Skewness4,MAD4,RMS4,NumPeaks4,Energy4,ZCR4,FFT_Mean4,FFT_Std4,PSD_Mean4,PSD_Std4,Mean5,Median5,STD5,Variance5,Min5,Max5,Range5,IQR5,Kurtosis5,Skewness5,MAD5,RMS5,NumPeaks5,Energy5,ZCR5,FFT_Mean5,FFT_Std5,PSD_Mean5,PSD_Std5,Mean6,Median6,STD6,Variance6,Min6,Max6,Range6,IQR6,Kurtosis6,Skewness6,MAD6,RMS6,NumPeaks6,Energy6,ZCR6,FFT_Mean6,FFT_Std6,PSD_Mean6,PSD_Std6,Mean7,Median7,STD7,Variance7,Min7,Max7,Range7,IQR7,Kurtosis7,Skewness7,MAD7,RMS7,NumPeaks7,Energy7,ZCR7,FFT_Mean7,FFT_Std7,PSD_Mean7,PSD_Std7,Class
0.059642,0.56368,3.480637,12.114836,-7.1053,8.2514,15.3567,5.5678,2.107821,-0.18615,2.950695,3.47991,119,17026.34581,0.082148,0.02818,0.088432,0.261601,1.42727,-0.016623,-0.072177,1.950946,3.80619,-8.0529,6.868,14.9209,1.92739,4.516037,-0.003787,1.399691,1.950323,154,5348.086041,0.156828,0.023494,0.046399,0.075913,0.214184,-0.212384,-0.28969,3.026328,9.158662,-10.456,7.3832,17.8392,3.4198,3.436339,-0.193016,2.298939,3.032698,180,12931.34026,0.120555,0.038327,0.071432,0.194872,0.589555,7.825105,7.825,4.060216,16.485356,0.8,14.85,14.05,7.03,1.799997,0.000002,3.514996,8.815095,0,109254.485,0.000356,0.034558,0.312445,1.247141,10.99611,0.115535,0.120275,1.009331,1.01875,-1.5175,4.4244,5.9419,1.6304,5.356215,1.03775,0.811974,1.015566,173,1450.111266,0.038051,0.008073,0.026034,0.014139,0.103641,-0.02278,0.002828,0.422321,0.178355,-1.1267,1.282,2.4087,0.65851,2.392771,-0.003167,0.35651,0.422785,148,251.318917,0.095661,0.00447,0.010368,0.003509,0.018885,0.013663,0.008522,0.372778,0.138964,-0.81706,1.3973,2.21436,0.5901,2.505902,0.201514,0.318761,0.372896,139,195.506523,0.062945,0.003122,0.009448,0.002844,0.01666,Walk
0.063381,0.49864,3.457986,11.957669,-7.7474,8.2147,15.9621,5.51345,2.079758,-0.171747,2.950099,3.457329,121,16698.51774,0.076235,0.028852,0.08793,0.254373,1.422529,-0.03146,0.018656,2.074617,4.304035,-7.3587,6.952,14.3107,2.124725,4.143306,-0.118375,1.515211,2.074113,154,6009.815101,0.145669,0.025528,0.049292,0.0876,0.243117,-0.123454,-0.11059,3.101294,9.618022,-11.9,7.7652,19.6652,3.3336,3.616279,-0.281033,2.333883,3.102641,180,13448.05025,0.118468,0.039518,0.073094,0.202928,0.593012,6.999811,6.999,4.04445,16.357575,0.009,13.999,13.99,7.005,1.798652,0.001383,3.502502,8.083515,0,91284.47891,0.000358,0.033502,0.284221,1.036925,9.140157,0.005655,0.00482,0.828498,0.68641,-1.6225,1.9663,3.5888,1.553432,1.732709,0.038019,0.726458,0.828221,157,958.272568,0.043307,0.005882,0.021372,0.014204,0.10171,-0.008048,0.01138,0.417346,0.174178,-1.0576,1.2942,2.3518,0.633317,2.436477,0.002634,0.350021,0.417275,159,243.243049,0.08912,0.004453,0.010243,0.003542,0.018749,0.008918,-0.016829,0.379652,0.144136,-0.8189,1.0888,1.9077,0.616522,2.267008,0.176809,0.324706,0.379621,135,201.32429,0.065497,0.003247,0.00963,0.002945,0.016935,Walk
0.117971,-0.054384,2.902009,8.421654,-5.5264,10.149,15.6754,4.2372,3.137427,0.643455,2.352476,2.903453,128,12830.51794,0.088371,0.027631,0.069163,0.174946,0.894225,0.026884,0.180405,2.106935,4.439174,-8.5093,6.5735,15.0828,2.16351,4.550835,-0.574079,1.533582,2.106414,152,6753.084109,0.124507,0.027592,0.046405,0.092406,0.223235,-0.089525,0.24875,2.968139,8.809848,-12.651,9.0161,21.6671,2.8012,4.909672,-0.837483,2.124099,2.968514,180,13411.97729,0.123193,0.036358,0.066869,0.184874,0.578393,9.603189,9.603,4.395094,19.316848,1.998,17.208,15.21,7.61,1.799988,-0.000001,3.805021,10.560559,1,169741.6577,0.000329,0.0363,0.364072,1.89058,16.677178,0.000478,-0.044379,0.593673,0.352448,-1.1665,1.324,2.4905,0.98716,1.999337,0.196685,0.509469,0.593478,135,536.073791,0.070631,0.004566,0.01451,0.007049,0.04115,-0.010106,-0.11694,0.689056,0.474798,-2.1921,2.4774,4.6695,0.86742,4.030784,0.891345,0.537162,0.688904,150,722.32351,0.115309,0.007574,0.015951,0.009637,0.032108,0.00071,0.035088,0.477982,0.228467,-1.3302,1.0681,2.3983,0.78924,2.272336,-0.186878,0.410113,0.477825,103,347.498624,0.056833,0.00329,0.011797,0.004783,0.033059,Walk
0.123185,0.13571,2.900158,8.410914,-5.692,9.7134,15.4054,4.111425,2.84629,0.443238,2.337304,2.90187,136,13515.46192,0.083178,0.02567,0.06782,0.179506,0.941254,0.015893,0.079041,2.0722,4.294014,-8.1266,7.0064,15.133,2.12222,4.414692,-0.37995,1.500541,2.071616,167,6888.003614,0.133645,0.025775,0.044839,0.090231,0.206526,-0.120878,0.22403,2.949428,8.699127,-13.906,7.0002,20.9062,2.717925,5.133237,-1.06327,2.102121,2.950986,192,13976.85124,0.127414,0.033855,0.065503,0.187283,0.582531,8.920148,8.915,4.639021,21.520515,0.895,16.945,16.05,8.035,1.798894,0.000014,4.017449,10.053664,2,162227.224,0.000312,0.035004,0.333759,1.788021,15.771692,0.06042,-0.005284,0.636156,0.404695,-1.2203,2.4748,3.6951,0.980592,2.995944,0.451074,0.52412,0.638822,139,654.989203,0.06947,0.004965,0.015232,0.007203,0.042348,-0.008007,-0.090066,0.67191,0.451463,-2.0754,2.6057,4.6811,0.865897,3.997858,0.79479,0.522158,0.671749,153,724.250207,0.113084,0.006985,0.015248,0.009666,0.032078,-0.000148,0.023482,0.488789,0.238914,-1.3064,1.2764,2.5828,0.77152,2.447112,-0.048331,0.41059,0.488636,107,383.218657,0.061371,0.003263,0.011756,0.005124,0.034719,Walk
0.107884,-0.051651,3.011608,9.069783,-5.2127,9.6399,14.8526,4.510575,2.806501,0.490115,2.473957,3.012546,141,13749.2838,0.084158,0.028438,0.072057,0.19068,1.00212,0.000292,0.13237,2.18755,4.785373,-11.055,8.2262,19.2812,2.2259,5.128725,-0.319836,1.566663,2.186828,148,7245.0554,0.130363,0.030408,0.047252,0.08629,0.19234,-0.088273,0.25089,3.119046,9.728445,-12.051,10.706,22.757,3.0724,4.487777,-0.843103,2.266057,3.119265,178,14740.67089,0.115842,0.039373,0.069853,0.190275,0.610297,7.580292,7.577,4.378578,19.171949,0.007,15.157,15.15,7.585,1.799728,0.001117,3.790602,8.753292,0,116079.4773,0.00033,0.033712,0.295673,1.256508,11.078858,0.008912,-0.015058,0.572555,0.327819,-1.2227,1.3484,2.5711,0.929577,2.012685,-0.006105,0.48781,0.572435,132,496.438069,0.070957,0.004984,0.013843,0.006505,0.03821,-0.011091,-0.109,0.70731,0.500288,-2.0674,2.558,4.6254,0.884683,3.980914,0.705402,0.547756,0.707164,145,757.622518,0.119142,0.008313,0.016161,0.010484,0.03321,0.008675,0.041808,0.506322,0.256361,-1.4096,1.6753,3.0849,0.757775,2.80547,0.023871,0.422907,0.506229,98,388.245259,0.059076,0.003756,0.012457,0.005127,0.033855,Walk
0.127192,0.13217,3.149144,9.917109,-5.965,10.66,16.625,4.489925,2.964931,0.459079,2.563737,3.150659,130,14840.34703,0.077258,0.030479,0.075663,0.210313,1.122801,0.020977,0.1567,2.300444,5.292043,-9.9938,9.5003,19.4941,2.12725,5.373588,-0.43736,1.610012,2.29977,159,7906.970058,0.132776,0.03141,0.050522,0.103256,0.227659,-0.135311,0.23196,3.167592,10.033636,-12.909,8.7633,21.6723,3.009525,4.557059,-0.877678,2.288385,3.169422,184,15017.62433,0.127425,0.040835,0.071177,0.206195,0.612677,7.492136,7.497,4.323701,18.69439,0.007,14.967,14.96,7.4985,1.800384,-0.002604,3.742583,8.649508,0,111846.921,0.000334,0.033702,0.294127,1.260591,11.114784,0.009643,-0.011393,0.571998,0.327182,-1.329,1.2696,2.5986,0.989295,1.903353,0.02176,0.494409,0.571888,146,488.948637,0.073913,0.005099,0.01389,0.006504,0.037331,-0.000506,-0.061355,0.734241,0.53911,-2.3356,2.3595,4.6951,0.97677,3.368769,0.390897,0.584575,0.733996,142,805.430372,0.120736,0.008788,0.016831,0.01076,0.034357,0.006361,0.006377,0.534054,0.285213,-1.6979,1.3711,3.069,0.788477,2.831931,-0.124823,0.439721,0.533913,105,426.169372,0.058528,0.003978,0.013228,0.005961,0.037308,Walk
0.133375,0.066216,3.034439,9.207818,-5.8327,10.037,15.8697,4.3495,2.967262,0.489798,2.456166,3.03635,132,13718.49454,0.083669,0.030046,0.072828,0.19446,1.03513,0.003921,0.106215,2.086498,4.353474,-8.823,7.383,16.206,2.02506,4.756325,-0.269409,1.492145,2.0858,146,6473.638165,0.132728,0.028964,0.045648,0.082795,0.178699,-0.142683,0.291615,3.132738,9.814046,-12.554,9.3082,21.8622,3.02835,4.349517,-0.904603,2.292272,3.134934,182,14623.7803,0.111223,0.038946,0.071411,0.202999,0.665907,7.447623,7.452,4.301237,18.500638,0.007,14.887,14.88,7.45,1.798836,-0.000277,3.724607,8.599726,0,110045.4751,0.000336,0.033639,0.292992,1.257494,11.087541,0.001847,-0.042547,0.58199,0.338712,-1.2734,1.2513,2.5247,0.980745,2.005651,0.076931,0.496815,0.581797,139,503.670386,0.066868,0.005046,0.014212,0.006917,0.042354,0.004442,-0.064104,0.692616,0.479717,-2.1658,2.6436,4.8094,0.889115,3.684485,0.587357,0.545653,0.692397,145,713.367896,0.118616,0.008096,0.016018,0.009792,0.030607,-0.001157,0.005156,0.517158,0.267453,-1.4383,1.5867,3.025,0.789545,2.698586,0.022954,0.430415,0.516986,96,397.704408,0.058132,0.003799,0.012852,0.005479,0.035757,Walk
0.053392,-0.458695,3.973205,15.786355,-8.0469,13.021,21.0679,5.9873,2.430464,0.354813,3.340967,3.972306,142,24931.15846,0.087658,0.043592,0.089922,0.313219,1.216642,-0.161944,-0.292815,2.156857,4.652032,-6.1755,8.2992,14.4747,3.06035,2.883697,0.19776,1.74393,2.162247,175,7386.994611,0.135127,0.028999,0.046192,0.094629,0.236116,-0.458398,-0.5434,2.432055,5.914892,-8.7599,5.8774,14.6373,3.13655,3.229887,-0.235364,1.88708,2.474122,262,9671.618568,0.092722,0.033198,0.053886,0.121217,0.399494,8.776522,8.7765,4.505977,20.303833,0.982,16.573,15.591,7.802,1.799971,-0.000012,3.901072,9.865004,3,153762.9336,0.000316,0.034616,0.330372,1.773935,15.647671,0.182102,0.059219,1.062442,1.128783,-1.6127,3.8617,5.4744,1.62826,3.910104,0.861103,0.851904,1.077604,182,1834.743712,0.061076,0.007649,0.026408,0.023853,0.124265,-0.016037,-0.126115,0.793357,0.629416,-3.2154,2.8172,6.0326,0.84796,4.493474,0.683909,0.588226,0.793268,185,994.253747,0.106013,0.00984,0.017363,0.012587,0.034154,-0.022329,-0.043579,0.638886,0.408175,-2.0037,1.369,3.3727,0.89376,2.498233,-0.105156,0.511752,0.639074,114,645.296065,0.059177,0.005001,0.01529,0.008186,0.042855,Walk
0.0695,-0.68973,3.958533,15.669983,-7.7418,12.144,19.8858,6.0455,2.326687,0.37898,3.378298,3.957732,124,21976.0926,0.079473,0.044392,0.095929,0.316844,1.211338,-0.058682,-0.15142,2.056614,4.229662,-6.0019,5.6163,11.6182,3.061725,2.674045,0.047619,1.676087,2.056719,154,5934.818162,0.128653,0.026062,0.048368,0.086436,0.246581,-0.295051,-0.23309,2.343703,5.492941,-9.1538,6.0994,15.2532,2.848625,3.53996,-0.476104,1.798212,2.361373,249,7823.242239,0.105132,0.032266,0.054742,0.114479,0.415838,7.309004,7.309,4.001289,16.010315,0.389,14.232,13.843,6.928,1.799949,0.000073,3.464022,8.331893,2,97396.87206,0.000356,0.033569,0.294093,1.105625,9.747006,0.004465,0.016083,0.720867,0.519649,-1.3848,1.3658,2.7506,1.298303,1.764787,0.06653,0.625647,0.720624,170,728.57583,0.05809,0.005027,0.018577,0.010853,0.072427,-0.01216,-0.15488,0.800788,0.641262,-2.7051,2.7576,5.4627,0.805878,4.688974,0.808109,0.582408,0.800595,152,899.256549,0.119387,0.009686,0.019061,0.012235,0.03629,-0.006997,-0.014816,0.616804,0.380447,-1.911,1.532,3.443,0.929445,2.409787,-0.124376,0.498967,0.616624,110,533.456041,0.061654,0.004611,0.01581,0.007969,0.043241,Walk
0.060277,-0.364155,3.47649,12.085981,-6.8792,11.846,18.7252,5.32905,2.495354,0.390298,2.890216,3.47586,139,18219.05185,0.091844,0.035471,0.082184,0.254078,0.957691,-0.042394,-0.144775,2.187895,4.786886,-6.5363,6.4388,12.9751,3.0656,2.825,0.137116,1.737655,2.187581,161,7216.547217,0.134284,0.027506,0.049163,0.096999,0.238075,-0.261786,-0.130555,2.433907,5.923903,-8.7363,6.3941,15.1304,2.96395,3.2309,-0.31305,1.88743,2.447143,245,9030.668088,0.107095,0.031235,0.055133,0.123204,0.415447,8.227739,8.231,4.300761,18.496547,0.785,15.669,14.884,7.447,1.800018,-0.000003,3.723317,9.283317,1,129959.3885,0.000332,0.034272,0.31759,1.451581,12.801539,-0.031297,-0.041977,0.718537,0.516296,-1.4199,1.4137,2.8336,1.332105,1.785908,0.053551,0.616319,0.718981,181,779.534943,0.062003,0.005086,0.01782,0.01037,0.068539,-0.012399,-0.063797,0.689598,0.475546,-1.9094,2.5061,4.4155,0.716395,4.527063,0.804172,0.503622,0.689481,170,716.879703,0.134947,0.008026,0.015838,0.009768,0.027495,-0.013441,-0.028656,0.644191,0.414982,-1.7533,1.4521,3.2054,0.78989,2.536907,0.058116,0.502413,0.644118,105,625.65026,0.062003,0.004266,0.016032,0.008602,0.046119,Walk
0.073335,-0.54955,3.917211,15.344545,-7.5004,11.322,18.8224,6.176175,2.188803,0.311456,3.354852,3.916508,124,21612.6967,0.086941,0.038556,0.097002,0.323135,1.258007,-0.057588,-0.10693,1.999228,3.996912,-5.6819,6.3261,12.008,2.952325,2.59768,0.093483,1.637702,1.999348,160,5632.324425,0.135202,0.024185,0.047494,0.082202,0.231909,-0.303437,-0.28231,2.346041,5.503907,-8.7873,6.2736,15.0609,2.982,3.266326,-0.392751,1.821897,2.364757,245,7879.232716,0.108233,0.03004,0.055976,0.112451,0.415604,7.345419,7.354,4.018536,16.148629,0.392,14.303,13.911,6.95875,1.800037,-0.000011,3.478917,8.372118,4,98760.12787,0.000355,0.033594,0.29491,1.333886,11.762369,-0.000962,-0.002029,0.786233,0.618163,-1.4252,1.4659,2.8911,1.434375,1.735792,0.064857,0.681749,0.785955,161,870.37423,0.069908,0.004739,0.020402,0.012881,0.088952,-0.007314,-0.10907,0.788547,0.621806,-2.6327,2.8236,5.4563,0.880445,4.428785,0.658744,0.590771,0.788301,156,875.578872,0.11533,0.008848,0.019052,0.01314,0.039846,-0.007194,-0.008423,0.624435,0.389919,-1.9983,1.2955,3.2938,0.915585,2.435076,-0.140478,0.502982,0.624255,99,549.078488,0.06423,0.004197,0.016099,0.008101,0.04496,Walk
0.051572,-0.56432,3.950482,15.60631,-7.1409,12.286,19.4269,6.2532,2.279717,0.398989,3.375785,3.949417,114,21977.43227,0.079844,0.040122,0.097303,0.323194,1.193935,-0.063401,-0.1896,1.977139,3.909079,-5.2508,5.9038,11.1546,2.85485,2.704091,0.218734,1.605694,1.977454,155,5509.647292,0.135202,0.024627,0.046613,0.07957,0.217847,-0.270809,-0.26106,2.269336,5.149887,-8.876,5.914,14.79,2.769475,3.301598,-0.344309,1.75098,2.284638,231,7354.372623,0.105394,0.030769,0.05302,0.105704,0.390239,7.341783,7.341,4.018596,16.149114,0.388,14.294,13.906,6.95875,1.799995,-0.00001,3.478959,8.368956,0,98685.55331,0.000355,0.033587,0.294782,1.332842,11.753136,0.01097,0.029922,0.759297,0.576532,-1.4295,1.4542,2.8837,1.446085,1.705863,0.02568,0.659499,0.759107,165,811.926852,0.071327,0.005166,0.019561,0.011797,0.08091,-0.010016,-0.10374,0.76229,0.581087,-2.3813,2.5754,4.9567,0.799217,4.431866,0.75641,0.56073,0.762086,152,818.311179,0.117459,0.008662,0.018369,0.011837,0.035401,-0.00536,-0.014816,0.600953,0.361144,-1.5573,1.2869,2.8442,0.89483,2.326216,-0.000975,0.484281,0.600764,108,508.53182,0.061391,0.0043,0.015422,0.00752,0.040098,Walk
0.111871,-0.044741,3.650815,13.328452,-7.5483,10.013,17.5613,5.496625,2.265313,-0.007078,3.043603,3.651224,120,18650.68505,0.081129,0.034008,0.091579,0.279777,1.17393,0.068362,0.070135,2.237161,5.004888,-6.0648,5.8843,11.9491,3.1451,2.672135,0.025845,1.789282,2.237406,124,7003.372017,0.107577,0.024189,0.054756,0.100146,0.311188,-0.044527,0.20488,2.878091,8.283407,-8.8097,6.9128,15.7225,3.448575,3.257534,-0.594358,2.221965,2.877407,178,11582.97685,0.116869,0.036033,0.067997,0.163218,0.49551,8.992033,8.992,4.040002,16.321616,2.002,15.982,13.98,6.995,1.799996,0.00002,3.4975,9.857312,0,135936.0804,0.000357,0.036286,0.354997,1.619042,14.279716,0.017298,0.039395,0.625124,0.39078,-1.2459,1.368,2.6139,1.058325,1.85019,-0.01283,0.54827,0.62514,134,546.729555,0.038242,0.004496,0.016109,0.008287,0.047672,0.00333,-0.013903,0.522701,0.273216,-1.7445,1.7179,3.4624,0.562153,3.946326,0.235094,0.388296,0.522525,146,381.971721,0.124732,0.006081,0.012581,0.005506,0.016718,0.001308,-0.028876,0.386655,0.149502,-0.94884,1.0255,1.97434,0.546415,2.403619,0.082349,0.320171,0.386519,119,209.005841,0.06183,0.003275,0.009804,0.003069,0.017202,Walk
0.114406,0.065173,3.483203,12.132701,-7.5899,9.7469,17.3368,5.16235,2.363783,-0.027288,2.905734,3.483941,126,18534.48839,0.085462,0.030674,0.083788,0.259354,1.076858,0.068252,0.037549,2.23296,4.98611,-6.7237,10.621,17.3447,3.125225,3.300656,0.193756,1.793984,2.233272,135,7615.916407,0.110347,0.023739,0.05203,0.096348,0.302904,-0.100196,0.20538,2.783414,7.747394,-8.9629,7.2746,16.2375,3.422825,3.392535,-0.624329,2.167226,2.784306,194,11837.85306,0.103798,0.033555,0.062923,0.153077,0.497398,7.643807,7.647,4.413309,19.477294,0.007,15.28,15.273,7.645,1.799613,-0.001035,3.820738,8.825663,0,118941.5745,0.000327,0.033743,0.296971,1.257802,11.090173,0.107871,0.063829,0.744848,0.554798,-1.409,3.7064,5.1154,1.04946,5.152801,1.005352,0.593431,0.752377,148,864.390756,0.043549,0.006172,0.018451,0.007539,0.040901,-0.009405,-0.026121,0.50989,0.259988,-1.9241,1.6379,3.562,0.561845,3.952297,0.080909,0.380936,0.50981,150,396.876413,0.120825,0.005938,0.011622,0.005224,0.017466,0.00907,-0.027654,0.407014,0.16566,-0.96228,2.0811,3.04338,0.583217,3.470722,0.418956,0.33246,0.406982,122,252.923158,0.063196,0.00342,0.009843,0.003266,0.017959,Walk
0.095228,-0.030465,3.675236,13.507359,-8.9075,9.0085,17.916,5.382,2.264707,-0.027347,3.085264,3.674936,113,16179.17234,0.081386,0.037227,0.099462,0.284144,1.105856,0.08883,0.01748,1.87444,3.513525,-5.3585,4.8315,10.19,2.5028,2.72475,-0.064568,1.503849,1.875762,124,4215.142808,0.119783,0.02225,0.049474,0.073304,0.214946,-0.033671,0.12255,2.749473,7.5596,-8.5895,8.9157,17.5052,3.2625,3.45445,-0.570089,2.106193,2.748531,158,9050.199826,0.120618,0.038835,0.069255,0.1546,0.462156,5.998675,6.007,3.468105,12.027753,0.002,11.992,11.99,6.01,1.797442,-0.001413,3.00331,6.928334,3,57506.17878,0.000417,0.032968,0.26271,0.835064,7.357677,0.028767,0.013128,0.61657,0.380158,-1.2141,1.4945,2.7086,1.04274,1.924266,0.061097,0.534367,0.616983,116,456.040941,0.05217,0.005102,0.017099,0.007924,0.047943,-0.001464,-0.003519,0.501892,0.251896,-1.8019,1.7588,3.5607,0.54428,4.230937,0.212039,0.369314,0.501685,119,301.521584,0.1298,0.006469,0.012968,0.00537,0.016786,0.001592,-0.054226,0.36965,0.136641,-0.85538,0.80618,1.66156,0.55039,2.204239,0.258327,0.309668,0.369499,109,163.562205,0.063022,0.003439,0.010106,0.002863,0.015274,Walk
0.076411,-0.086628,3.660196,13.397032,-8.6015,11.138,19.7395,5.199375,2.420678,-0.022546,3.039354,3.65979,130,20372.3694,0.087114,0.034539,0.0873,0.283671,1.149964,0.080291,-0.048116,2.030546,4.123117,-4.9498,7.2951,12.2449,2.807725,2.765102,0.244313,1.638696,2.031466,144,6276.942544,0.118672,0.022644,0.046966,0.084243,0.246625,-0.053599,0.16853,2.701575,7.29851,-8.5029,8.3702,16.8731,3.3679,3.066352,-0.461195,2.104996,2.701219,201,11098.10507,0.118672,0.033978,0.060384,0.145553,0.465333,7.613375,7.617,4.397228,19.335612,0.003,15.217,15.214,7.616,1.801174,-0.002323,3.806162,8.791268,1,117552.5917,0.000329,0.033741,0.296379,1.257903,11.091068,0.048513,0.025345,0.641046,0.41094,-1.1188,2.1432,3.262,1.033285,2.436312,0.316785,0.547356,0.642669,149,628.208511,0.052926,0.005145,0.015709,0.007504,0.044501,-0.006993,-0.04017,0.51187,0.262011,-2.0829,1.644,3.7269,0.546272,4.45647,0.059588,0.375779,0.511749,148,398.330798,0.117357,0.006298,0.011515,0.0051,0.016802,0.002879,-0.046591,0.395204,0.156186,-0.92013,1.012,1.93213,0.553135,2.396807,0.361792,0.325874,0.395084,132,237.415111,0.063445,0.003218,0.009609,0.003249,0.017642,Walk
0.072702,0.069004,3.687349,13.596544,-7.8576,9.7981,17.6557,5.433225,2.311348,-0.033691,3.093093,3.686839,127,20429.9531,0.086161,0.036106,0.088022,0.287922,1.158916,0.065594,-0.057596,2.018212,4.07318,-5.5572,8.7717,14.3289,2.637775,3.295708,0.204539,1.592209,2.018607,158,6124.382621,0.127412,0.023577,0.046467,0.078564,0.213466,-0.053531,0.23173,2.667987,7.118156,-9.1847,8.0173,17.202,3.21375,3.462093,-0.423294,2.042177,2.667637,199,10695.77718,0.112774,0.033178,0.060312,0.141179,0.45396,8.11301,8.111,4.352369,18.943119,0.591,15.641,15.05,7.545,1.797711,0.001787,3.769487,9.206055,0,127381.4245,0.000333,0.034509,0.314731,1.430152,12.61188,0.046507,0.04306,0.649303,0.421595,-1.3399,2.5085,3.8484,0.96349,3.291372,0.447604,0.531663,0.650751,142,636.486372,0.05356,0.005399,0.015943,0.00708,0.04337,-0.008534,-0.036505,0.450048,0.202543,-1.4494,1.4949,2.9443,0.54688,3.692067,0.344929,0.346187,0.449979,144,304.329051,0.124085,0.005427,0.010265,0.00405,0.012504,0.003873,-0.044758,0.396258,0.15702,-0.97022,1.4647,2.43492,0.572075,2.570686,0.394782,0.328177,0.396145,130,235.866637,0.066866,0.003331,0.009663,0.00307,0.016944,Walk
0.098707,0.12406,3.158419,9.975608,-7.5981,7.8852,15.4833,4.212775,2.50853,-0.142362,2.558078,3.158644,101,11962.46029,0.076314,0.034132,0.084671,0.190752,1.034377,0.00368,-0.021826,1.810701,3.27864,-5.9715,5.4555,11.427,2.34125,3.118269,0.133257,1.426691,1.80995,100,3927.826484,0.125521,0.022438,0.047225,0.064524,0.170657,-0.128619,0.13911,3.221732,10.379557,-14.772,7.852,22.624,2.817525,6.610936,-1.388427,2.166697,3.222956,131,12454.54455,0.129691,0.045647,0.081224,0.20398,0.522049,6.0044,6.005,3.463776,11.997746,0.005,11.995,11.99,5.995,1.801042,-0.000969,2.998198,6.93113,0,57600.63493,0.000417,0.03297,0.26288,0.834432,7.352174,-0.007509,-0.097195,0.47793,0.228417,-1.041,1.2638,2.3048,0.829408,2.004532,0.319855,0.418047,0.47779,97,273.711702,0.055463,0.004556,0.013031,0.004657,0.025714,0.006946,-0.017941,0.468022,0.219045,-1.5414,1.4298,2.9712,0.564745,3.418992,0.453444,0.363432,0.467879,103,262.473497,0.154712,0.005743,0.012237,0.004066,0.012055,-0.00557,-0.018051,0.263772,0.069576,-0.58616,0.77852,1.36468,0.437837,2.08901,0.146129,0.226797,0.263721,110,83.388855,0.087156,0.002758,0.007104,0.00141,0.005683,Walk
0.110205,0.26409,3.277463,10.741765,-7.8032,8.6721,16.4753,4.166125,2.682115,-0.345793,2.604533,3.27818,125,15507.15009,0.075884,0.027896,0.081741,0.229197,1.265378,0.060011,0.035588,1.816946,3.301294,-5.5615,6.4193,11.9808,2.243075,3.75523,0.133402,1.388515,1.817308,125,4765.662381,0.136175,0.021944,0.042551,0.067792,0.164111,-0.147416,0.29652,3.343691,11.180272,-15.619,6.6377,22.2567,3.02075,7.332087,-1.703991,2.261233,3.345782,160,16153.31085,0.123701,0.046521,0.074906,0.237716,0.558266,7.219087,7.219,4.167044,17.364253,0.009,14.429,14.42,7.215,1.800004,0.000002,3.607511,8.334712,0,100241.503,0.000347,0.033538,0.288425,1.25595,11.073891,-0.013136,-0.083145,0.499114,0.249115,-1.1925,1.4568,2.6493,0.83261,2.044644,0.254012,0.431614,0.499114,129,359.472248,0.053015,0.004556,0.012333,0.005152,0.028023,0.004333,-0.016719,0.497862,0.247866,-1.674,1.5605,3.2345,0.645375,3.08335,0.17923,0.394034,0.497708,122,357.450333,0.147263,0.006251,0.011518,0.005196,0.013093,0.000455,-0.01744,0.284022,0.080668,-0.70833,0.81517,1.5235,0.43371,2.37407,0.189297,0.238263,0.283924,131,116.324205,0.079349,0.003019,0.00684,0.001607,0.006214,Walk
0.118577,0.15296,3.14625,9.898892,-7.6625,8.6751,16.3376,4.03045,2.535186,-0.205344,2.54257,3.147417,120,14591.88008,0.073659,0.026642,0.077644,0.215868,1.163304,0.053259,0.097281,1.895274,3.592062,-6.9488,7.6368,14.5856,2.4692,3.568144,-0.047287,1.482986,1.895378,125,5291.69299,0.118466,0.02197,0.044262,0.071426,0.17661,-0.194262,0.18009,3.462841,11.99127,-16.722,7.7465,24.4685,2.84405,7.957675,-1.831545,2.260329,3.467112,162,17706.73795,0.128649,0.046472,0.077649,0.259436,0.600146,7.915771,7.919,4.257482,18.126157,0.549,15.279,14.73,7.375,1.799509,-0.001039,3.685841,8.987395,0,118979.0328,0.000339,0.034362,0.310255,1.415292,12.480683,-0.02352,-0.00923,0.620889,0.385503,-3.0666,1.4349,4.5015,0.936603,6.093475,-0.831052,0.490945,0.621123,120,568.275059,0.057366,0.005872,0.015098,0.005442,0.02888,0.010044,-0.01,0.489928,0.240029,-1.6392,1.461,3.1002,0.5875,3.489839,0.223804,0.377636,0.489865,127,353.472008,0.142906,0.005769,0.011391,0.005074,0.013977,-0.004772,-0.009499,0.297038,0.088232,-0.69367,0.88359,1.57726,0.482895,2.279997,0.12917,0.252609,0.296975,139,129.910336,0.07909,0.002943,0.007159,0.00173,0.007026,Walk
