Mean,Median,STD,Variance,Min,Max,Range,IQR,Kurtosis,Skewness,MAD,RMS,NumPeaks,Energy,ZCR,FFT_Mean,FFT_Std,PSD_Mean,PSD_Std,Class
9.37287,9.16367,7.4757,55.8862,-7.45993,38.8061,46.266,9.57469,4.1505,0.62454,5.775,11.9873,159,192695.327,0.034303,0.10303,0.4027,2.6808,16.4944,Walk
10.7173,9.99702,7.1975,51.8035,-6.63214,33.8952,40.5273,9.68299,3.0174,0.48991,5.7176,12.9084,156,228777.3324,0.02622,0.1008,0.44157,3.1402,20.9565,Walk
9.02927,8.27863,7.164,51.3227,-8.52836,35.1467,43.6751,9.52749,3.4452,0.69625,5.6442,11.5245,163,185939.2297,0.027143,0.095492,0.37943,2.366,14.4897,Walk
9.62178,8.81876,7.6969,59.242,-8.6386,34.3825,43.0211,10.921,3.0308,0.58046,6.1909,12.3199,158,226912.635,0.038127,0.09502,0.39309,2.7706,16.9399,Walk
9.99343,9.23771,7.6228,58.1076,-5.69629,32.7171,38.4134,11.7812,2.4885,0.35365,6.2541,12.5675,174,265657.9323,0.039239,0.086258,0.38187,2.9889,20.2947,Walk
7.25654,6.13919,7.7674,60.332,-11.2957,30.714,42.0096,10.3469,3.0758,0.64061,6.1844,10.6277,162,163322.37,0.058091,0.095247,0.32472,2.1646,11.3634,Walk
6.47165,6.28172,6.2712,39.3275,-9.18822,23.9106,33.0989,8.95081,2.6101,0.19595,5.0777,9.01002,110,108862.9078,0.043251,0.072884,0.29414,1.4608,8.6918,Walk
7.36641,6.81921,6.2064,38.52,-6.48484,29.423,35.9079,9.27898,2.7073,0.39989,5.0935,9.63112,138,140343.6315,0.040317,0.065696,0.30482,1.6032,10.5617,Walk
7.78008,7.69758,6.3262,40.021,-5.99487,28.2338,34.2287,8.24161,2.7692,0.28193,5.0943,10.026,109,130374.1532,0.040864,0.068862,0.34571,1.915,12.3642,Walk
8.36142,8.12833,6.0905,37.0947,-5.59727,26.7293,32.3266,8.77044,2.6083,0.1867,4.9424,10.3433,127,162401.2547,0.033597,0.067999,0.33452,1.8618,13.1414,Walk
7.51846,7.37203,6.3477,40.2931,-9.15182,25.3683,34.5202,9.23712,2.6082,0.1864,5.1521,9.83839,143,147997.9672,0.038587,0.067312,0.30952,1.6417,10.6056,Walk
6.05793,5.8153,5.3808,28.9527,-8.82458,22.5722,31.3968,8.19972,2.5763,0.099018,4.4194,8.1011,95,81181.57319,0.04042,0.060817,0.28122,1.1141,7.02022,Walk
7.03861,6.99153,5.0712,25.717,-6.89847,19.4359,26.3344,7.69841,2.4306,0.092434,4.2189,8.67415,111,107444.0823,0.02381,0.052523,0.2909,1.4272,10.9209,Walk
8.59729,8.65455,5.8045,33.6926,-6.92968,22.2325,29.1622,9.55311,2.0522,-0.031475,4.9467,10.3724,138,185263.6812,0.024971,0.051292,0.32057,1.9387,15.5672,Walk
7.40389,6.93593,5.2425,27.4842,-6.98476,25.6247,32.6095,8.16782,2.5008,0.19873,4.3411,9.07103,109,124412.7759,0.01918,0.053709,0.29629,1.4305,10.8901,Walk
8.59699,8.1475,5.926,35.1174,-4.17805,23.919,28.097,9.60247,2.0851,0.16231,5.0604,10.4406,135,188906.3261,0.02135,0.054409,0.32038,1.9481,15.3929,Walk
9.17635,8.89416,7.1189,50.6786,-7.41493,27.5905,35.0054,11.6739,2.1479,0.16784,6.0075,11.6128,175,245033.5649,0.033021,0.067842,0.34062,2.5384,18.1372,Walk
11.7992,11.6394,6.6823,44.6534,-6.78511,29.4761,36.2612,10.2143,2.3018,-0.048306,5.5597,13.5591,183,346372.8334,0.0138,0.064153,0.4091,3.4123,26.8403,Walk
12.3633,12.1972,7.3154,53.5156,-5.93164,30.4294,36.3611,12.3797,2.0155,-0.032595,6.2471,14.3646,193,420934.6185,0.014706,0.060778,0.41518,3.6536,28.9714,Walk
8.87669,8.79576,6.5673,43.1298,-7.51733,27.7582,35.2755,10.2306,2.3214,0.14288,5.4622,11.0409,168,219422.7864,0.026667,0.059948,0.32848,2.4087,17.935,Walk
8.81608,8.88897,6.6173,43.789,-7.87381,25.622,33.4958,10.4178,2.3498,-0.12078,5.4894,11.0222,173,218678.4948,0.033333,0.06254,0.32674,2.3425,17.1306,Walk
7.6159,7.68744,7.8078,60.9617,-15.2822,39.9985,55.2806,11.2594,2.9798,0.078363,6.3273,10.9052,164,178979.3001,0.058472,0.095968,0.32926,2.0932,11.4491,Walk
7.95232,8.13277,7.2225,52.164,-11.9062,29.4745,41.3807,10.229,2.6881,-0.053031,5.8645,10.7411,172,186786.0111,0.050031,0.085224,0.32112,2.2093,13.435,Walk
6.63232,6.85649,7.0971,50.3685,-12.1221,27.4327,39.5548,9.76177,2.8966,-0.10301,5.6653,9.71174,138,124122.2709,0.058511,0.095615,0.30974,1.7649,9.49569,Walk
7.85651,7.72027,7.1749,51.4792,-12.5503,33.4022,45.9525,10.4787,2.7634,0.16637,5.8688,10.6382,170,176659.8343,0.049327,0.0842,0.32406,2.1571,13.487,Walk
7.31038,7.57539,7.5897,57.6038,-13.0055,30.1869,43.1924,10.0926,2.7288,-0.010681,6.1316,10.5359,168,161513.4566,0.054983,0.093087,0.32315,2.0779,11.4006,Walk
7.30696,7.74794,6.0619,36.7461,-5.83178,21.7868,27.6185,9.83915,2.1213,-0.086976,5.0995,9.49281,137,135710.7112,0.041833,0.064889,0.30178,1.5843,10.7118,Walk
7.50925,7.45518,5.9127,34.9597,-7.33804,24.4229,31.761,9.15637,2.3143,0.055344,4.9154,9.55645,133,139819.7865,0.034618,0.06268,0.30432,1.5237,10.8306,Walk
7.97394,8.07413,5.6139,31.516,-5.08654,21.2935,26.3801,8.49309,2.3456,-0.034908,4.6119,9.75083,131,142808.2591,0.030626,0.063118,0.31882,1.752,12.8308,Walk
6.66946,6.59718,5.457,29.779,-6.55776,21.1781,27.7359,7.89448,2.362,-0.016404,4.5075,8.61619,109,100964.7729,0.038235,0.061449,0.28899,1.3139,8.97858,Walk
6.91767,7.01338,5.4987,30.2358,-6.212,20.371,26.583,8.22805,2.3282,-0.031726,4.5341,8.83566,124,112497.351,0.034698,0.060717,0.2894,1.4891,10.7342,Walk
9.77539,9.73575,6.8775,47.2994,-6.18684,28.1249,34.3117,10.7953,2.1455,0.086672,5.7819,11.9513,245,277953.4628,0.025694,0.063745,0.34414,2.6633,20.7532,Walk
10.3601,10.3417,6.8077,46.3441,-7.74091,27.6257,35.3666,10.8937,2.1671,0.075524,5.7479,12.3957,265,320981.0566,0.023935,0.056169,0.34905,2.941,23.6878,Walk
10.7313,10.4688,6.8827,47.3722,-6.62951,29.637,36.2665,10.5761,2.3552,0.18983,5.7158,12.7479,249,325830.4681,0.014963,0.065197,0.36647,2.911,23.1813,Walk
10.7293,10.9976,7.2759,52.9386,-6.75523,29.7991,36.5543,11.4885,2.2538,0.007073,6.089,12.9627,287,360933.123,0.026536,0.060747,0.35795,2.9739,23.6521,Walk
14.1997,14.0539,6.7239,45.2113,-2.67403,34.3915,37.0656,10.1075,2.394,0.12118,5.5621,15.7105,241,453900.7908,0.00435,0.073983,0.48837,4.6285,37.9307,Walk
7.37159,7.23637,5.3897,29.049,-5.17701,22.1742,27.3512,8.00828,2.4291,0.15544,4.4575,9.1307,147,124220.9129,0.028188,0.054948,0.299,1.451,10.906,Walk
7.07,7.02342,5.3572,28.6996,-5.49758,21.8782,27.3758,8.18489,2.4562,0.13348,4.4165,8.86932,138,115007.9603,0.029412,0.057866,0.29093,1.4198,10.7234,Walk
7.12246,7.13679,5.374,28.8796,-5.74456,21.56,27.3045,7.75233,2.4695,0.14312,4.4205,8.92131,148,118747.8158,0.030831,0.055618,0.29025,1.4524,10.792,Walk
6.00695,5.54314,4.9058,24.0665,-6.31881,19.7001,26.0189,7.3339,2.6049,0.17075,4.0065,7.75439,122,74321.31973,0.029126,0.059103,0.27266,1.0147,7.10182,Walk
7.63076,7.62416,5.4257,29.4385,-4.77488,21.5785,26.3534,8.57991,2.2677,0.13103,4.5426,9.36204,151,134890.0497,0.02859,0.055069,0.303,1.6679,13.0144,Walk
13.1475,12.9839,6.9859,48.8031,-6.63055,32.1143,38.7449,9.71355,2.6798,0.081968,5.6247,14.8871,166,336207.477,0.009229,0.080727,0.50367,4.0129,30.2521,Walk
9.29258,8.91802,7.3558,54.1081,-9.24826,29.3026,38.5508,11.0226,2.5069,0.10803,6.0362,11.8502,191,239289.9683,0.032277,0.077592,0.35646,2.8058,18.666,Walk
9.15733,8.98955,7.3729,54.359,-9.40065,28.9456,38.3462,10.3849,2.4983,0.098108,5.9997,11.755,174,214179.9883,0.039355,0.084409,0.36894,2.748,18.0562,Walk
5.67809,5.3891,6.6455,44.1627,-10.1018,25.0857,35.1875,9.17113,2.6589,0.21217,5.3903,8.73863,127,84610.84854,0.069495,0.093271,0.29884,1.3518,6.48614,Walk
8.41025,8.77991,7.0049,49.0687,-11.3321,25.6202,36.9523,9.85559,2.5788,-0.16183,5.7142,10.9436,151,156171.4395,0.047546,0.099204,0.36909,2.2781,14.0494,Walk
6.96452,7.54426,8.0234,64.375,-12.6355,24.9315,37.567,12.152,2.2787,-0.23372,6.6883,10.6224,146,162482.1976,0.069444,0.09978,0.31949,2.166,10.7145,Walk
8.37648,8.76612,8.0288,64.462,-20.5044,32.2307,52.7351,12.8454,2.3408,-0.1983,6.7447,11.6012,165,223955.6539,0.060096,0.087573,0.33966,2.6559,15.8899,Walk
7.55338,8.23169,7.9779,63.6464,-15.2502,32.9394,48.1895,12.274,2.3981,-0.26017,6.6362,10.9845,161,185331.4873,0.072266,0.098144,0.32566,2.3562,12.8257,Walk
8.54414,9.57239,8.052,64.8355,-14.3234,26.798,41.1213,13.0396,2.2499,-0.38159,6.8069,11.7388,184,237291.968,0.060976,0.08904,0.33835,2.6112,15.5544,Walk
7.73025,8.19828,7.8439,61.5274,-13.5125,27.2085,40.721,12.208,2.325,-0.24757,6.5163,11.0111,156,183077.4698,0.060927,0.094617,0.33302,2.1791,11.4672,Walk
7.97762,7.89245,6.4638,41.7808,-10.0186,32.1296,42.1482,8.79875,3.2132,0.33698,5.1474,10.2663,221,169267.95,0.030511,0.069986,0.31678,1.9046,13.2162,Walk
11.9658,11.8743,8.3659,69.988,-8.28732,37.6278,45.9151,12.489,2.512,0.12681,6.8471,14.5993,229,508547.7297,0.02347,0.063336,0.38121,3.8779,30.2545,Walk
7.81761,7.72159,6.0698,36.8422,-7.80281,30.6662,38.469,8.34724,3.0787,0.31498,4.8743,9.89617,213,156694.683,0.03,0.066839,0.30811,1.8741,13.2346,Walk
8.44381,8.32601,6.6535,44.269,-8.55707,30.6643,39.2213,9.60047,2.7198,0.22055,5.4256,10.749,230,197575.1545,0.028655,0.067083,0.32366,2.1698,15.4147,Walk
8.93418,8.85782,6.7346,45.3545,-10.1775,35.6481,45.8256,10.0968,2.8493,0.21466,5.528,11.187,240,229523.899,0.028899,0.067153,0.32749,2.4624,17.8002,Walk
7.1898,6.80145,6.2595,39.1817,-7.92427,29.6564,37.5806,8.27451,3.0963,0.38309,4.987,9.53141,187,131456.7228,0.035936,0.073297,0.30528,1.6969,11.1039,Walk
7.66726,7.26249,7.1907,51.7064,-7.72966,31.7456,39.4753,9.65973,2.8649,0.35307,5.7556,10.51,146,170770.8269,0.046572,0.082955,0.32029,2.1083,13.0812,Walk
7.45054,7.17228,7.8926,62.2937,-10.4804,60.2991,70.7795,10.5173,5.134,0.6831,6.2226,10.8519,136,179824.842,0.057629,0.10177,0.32121,2.014,11.0222,Walk
6.80113,6.58555,7.7006,59.2989,-13.2406,32.363,45.6037,10.59,2.8501,0.25193,6.2221,10.2719,129,147716.5668,0.06,0.10458,0.31217,1.8556,8.92598,Walk
8.06765,7.49413,7.4464,55.4489,-11.1765,34.2475,45.424,10.5172,2.7427,0.34914,6.0725,10.9773,158,196297.4515,0.050338,0.086811,0.32627,2.1792,13.0473,Walk
7.08998,6.72696,7.3784,54.4401,-11.6207,32.3016,43.9223,10.1934,2.9753,0.29982,5.9549,10.2309,140,152086.1026,0.055058,0.09569,0.31231,1.9513,10.7575,Walk
8.1248,7.89773,6.0849,37.0256,-6.96842,24.9089,31.8773,9.36233,2.3497,0.14573,5.0551,10.1497,176,170799.7583,0.025935,0.060296,0.31354,1.7486,12.7977,Walk
8.59532,8.42049,6.1449,37.7592,-7.44933,24.8874,32.3367,9.50188,2.3153,0.083641,5.1173,10.5649,185,194883.5374,0.02921,0.058655,0.32062,1.9815,15.1062,Walk
9.48688,9.32221,5.8872,34.6591,-6.43286,25.3703,31.8031,8.75453,2.4375,0.090007,4.8791,11.1642,166,200044.4532,0.017445,0.059781,0.36088,2.2653,17.4971,Walk
8.61487,8.4629,6.1063,37.2867,-7.20649,24.9633,32.1698,9.46317,2.2742,0.14018,5.109,10.5585,178,193308.2704,0.024798,0.05696,0.32225,1.9881,15.1791,Walk
8.95113,8.8447,6.1678,38.0415,-7.1982,24.1522,31.3504,9.80895,2.2468,0.064151,5.1727,10.8694,178,214429.9184,0.028099,0.055256,0.32595,2.2601,17.7023,Walk
8.69132,8.70342,6.4735,41.9064,-10.6616,26.5875,37.2491,9.90184,2.4017,-0.095087,5.3925,10.8361,210,202903.9423,0.034722,0.065964,0.32758,2.1077,15.5248,Walk
9.04077,9.08569,6.2669,39.2736,-12.6905,24.4206,37.111,9.00099,2.7559,-0.19505,5.1332,10.9993,206,196721.3346,0.02952,0.068496,0.34638,2.1778,16.0637,Walk
8.41416,8.5853,6.0488,36.5885,-10.6205,23.6184,34.2389,8.77289,2.7717,-0.11087,4.9201,10.3616,194,162117.0311,0.035762,0.071497,0.33596,1.8737,13.3609,Walk
10.7902,11.0649,6.2549,39.1242,-8.80594,27.3586,36.1645,9.16654,2.6497,-0.17026,5.123,12.471,203,242622.2204,0.020513,0.076335,0.41048,2.9615,22.7558,Walk
8.76172,8.63606,6.5414,42.7897,-11.7576,25.7714,37.529,9.98666,2.4225,-0.003731,5.4385,10.9331,217,207389.4162,0.034006,0.070468,0.32899,2.11,15.5487,Walk
7.0214,6.41324,6.8544,46.9831,-10.6286,28.0946,38.7232,9.98283,2.7044,0.39676,5.5966,9.8107,147,136001.1099,0.05874,0.082883,0.31016,1.9006,11.0722,Walk
6.90122,6.45728,6.8123,46.4073,-10.9399,30.8974,41.8373,9.86775,2.6696,0.27333,5.5606,9.69539,130,130378.8608,0.054795,0.087074,0.30756,1.677,9.15245,Walk
7.11006,6.72924,6.7289,45.2775,-14.2885,29.3046,43.5931,9.55607,2.7423,0.29098,5.4589,9.78769,146,137184.0008,0.051676,0.084453,0.30832,1.835,10.9952,Walk
7.76216,7.46052,6.9329,48.065,-10.9232,27.3629,38.2861,9.34245,2.6443,0.24052,5.5998,10.4059,132,152244.2999,0.045519,0.085052,0.33559,1.8766,10.8737,Walk
6.9148,6.65112,6.8469,46.8798,-9.88894,26.9618,36.8508,9.81104,2.6237,0.32892,5.5854,9.72937,144,132241.0092,0.062992,0.082499,0.30862,1.6669,9.09829,Walk
9.6496,9.60319,6.8038,46.2919,-9.89605,29.8088,39.7048,9.78194,2.661,-0.024665,5.5486,11.8058,154,212130.7483,0.032852,0.08605,0.38123,2.4799,16.8244,Walk
8.99062,8.91645,6.9178,47.856,-11.251,25.847,37.0981,10.4716,2.4601,-0.11713,5.7011,11.3427,166,206494.9731,0.039875,0.082167,0.35191,2.3334,15.842,Walk
7.60669,7.63367,6.889,47.4585,-14.2982,34.7938,49.092,9.63085,2.966,0.00442,5.5522,10.261,160,159512.6416,0.046205,0.085791,0.31685,1.837,11.1838,Walk
7.52049,7.67592,7.0253,49.355,-16.0466,34.4845,50.5311,9.64598,3.0029,-0.0324,5.6521,10.2898,152,158290.3498,0.052843,0.09146,0.31678,1.9071,11.3183,Walk
7.44737,7.38533,6.6371,44.0505,-13.3883,30.7616,44.1499,9.74372,2.8043,-0.006695,5.4054,9.97418,151,148032.4483,0.045699,0.084927,0.3113,1.7894,11.1623,Walk
8.35331,8.50619,6.9102,47.7503,-10.7849,27.7257,38.5107,10.164,2.5181,-0.022667,5.68,10.8396,166,185646.64,0.043038,0.084163,0.33382,2.2382,14.8954,Walk
7.01008,6.8226,6.369,40.564,-11.2752,23.6989,34.9741,9.30488,2.475,0.096551,5.2457,9.46976,150,125815.8478,0.048468,0.080172,0.30427,1.5387,9.07713,Walk
7.9267,7.73088,6.4844,42.0472,-8.45456,26.3231,34.7776,9.98113,2.4458,0.20481,5.3698,10.2397,163,158116.6936,0.041114,0.076312,0.3246,1.8869,12.0858,Walk
7.04226,6.84702,6.4029,40.9975,-11.4003,24.9954,36.3957,9.13955,2.5877,0.087103,5.2255,9.5164,154,127601.5621,0.046132,0.074779,0.3065,1.7809,10.9298,Walk
7.05474,6.95544,6.4552,41.6691,-11.506,24.945,36.4509,9.50283,2.762,0.22439,5.2358,9.5608,146,128795.1258,0.045422,0.075779,0.30744,1.7553,10.8801,Walk
9.14968,8.80109,6.8367,46.7411,-10.9182,28.9863,39.9045,9.76281,2.7586,0.15759,5.5352,11.4203,149,182463.5934,0.032881,0.087485,0.38146,2.288,14.6795,Walk
7.8338,7.87601,6.9853,48.7939,-11.0305,27.0291,38.0596,10.2663,2.6274,-0.019742,5.7131,10.4943,150,168169.2568,0.047806,0.082006,0.32504,1.9031,11.4837,Walk
6.17796,6.10606,6.5639,43.0847,-13.0729,25.4842,38.5571,9.06317,2.7786,0.024633,5.3071,9.01198,127,97296.60151,0.064274,0.091745,0.30203,1.4898,7.70235,Walk
7.76088,7.94192,6.922,47.9142,-12.7593,27.1639,39.9232,9.65591,2.8189,-0.013354,5.5849,10.3978,149,164441.2038,0.048652,0.083159,0.32222,1.8975,11.4878,Walk
8.23962,8.25129,6.7462,45.5107,-9.98493,30.282,40.2669,9.73907,2.594,0.094573,5.5019,10.6476,149,170397.8243,0.043247,0.083637,0.33716,2.0093,12.846,Walk
5.97203,5.70954,6.1994,38.432,-10.9618,23.2198,34.1817,7.92921,2.943,0.085296,4.9208,8.60611,105,88804.06632,0.061718,0.085167,0.2904,1.3461,7.48976,Walk
7.23354,7.34089,6.8808,47.3452,-15.1164,28.0444,43.1607,10.0451,2.6861,-0.063916,5.6136,9.98181,125,143775.4785,0.058905,0.089642,0.31199,1.8993,11.0974,Walk
7.8751,8.21986,6.8187,46.4943,-13.3728,26.1357,39.5085,9.73637,2.8306,-0.067086,5.4889,10.4154,121,159790.8959,0.04888,0.084002,0.32979,2.0323,12.5083,Walk
7.84404,7.76586,6.72,45.1583,-16.2049,25.363,41.5679,9.66339,2.7432,-0.063019,5.4674,10.3275,136,160199.0583,0.047936,0.08739,0.323,1.9176,11.816,Walk
7.84015,7.87442,6.8592,47.0484,-14.7708,26.6637,41.4344,10.4231,2.4437,-0.008265,5.6747,10.4156,131,163052.9385,0.05855,0.085342,0.32536,1.9961,11.9924,Walk
6.84123,6.47254,5.3914,29.0673,-6.80121,23.772,30.5732,7.86881,2.819,0.30495,4.4051,8.70912,138,105581.5869,0.030172,0.064404,0.28975,1.3109,8.92327,Walk
6.05355,6.30871,5.3253,28.3589,-9.34553,21.9939,31.3395,7.72753,2.7122,0.04812,4.3289,8.06111,118,80577.03209,0.041935,0.067419,0.27822,1.1194,7.19977,Walk
6.00823,5.7466,5.2917,28.002,-8.66856,21.071,29.7396,7.38225,2.7733,0.16627,4.2726,8.00489,120,79328.8031,0.043619,0.066191,0.27664,1.1019,7.04544,Walk
5.96425,5.85012,5.3481,28.6018,-7.63878,23.0871,30.7259,8.00394,2.7708,0.19675,4.378,8.0094,120,77814.55774,0.042869,0.071689,0.27773,1.1422,7.03921,Walk
5.44605,5.51357,5.2376,27.4323,-10.7821,21.8484,32.6306,6.86264,3.1278,0.019573,4.1498,7.55428,110,63629.90865,0.049327,0.072914,0.26931,0.97184,5.56015,Walk
12.6858,12.5059,6.9517,48.3261,-3.78458,33.8156,37.6001,10.0043,2.5482,0.21606,5.6719,14.4647,171,380376.1731,0.009901,0.069242,0.44588,3.9739,31.375,Walk
8.41201,8.2188,6.4374,41.4398,-10.2632,27.7384,38.0016,9.42104,2.4819,0.058591,5.295,10.5914,158,187559.6898,0.035885,0.068091,0.32368,2.1266,15.5463,Walk
10.2673,10.154,6.8473,46.886,-7.66469,27.4955,35.1602,10.4686,2.3243,0.067027,5.7074,12.3401,189,283693.1779,0.020397,0.061241,0.36694,2.8165,21.3556,Walk
9.80283,9.72444,6.8586,47.0398,-10.2408,28.3819,38.6228,10.06,2.3987,0.063401,5.6644,11.9628,175,258169.0542,0.029379,0.066799,0.35795,2.7554,20.7088,Walk
10.7252,10.5285,6.808,46.3493,-8.00925,28.7605,36.7698,9.74424,2.4671,0.03129,5.5933,12.7025,165,291242.4783,0.021053,0.063045,0.3863,3.1683,24.273,Walk
6.67103,6.78183,6.0854,37.0326,-9.18613,22.128,31.3141,9.03896,2.3628,-0.067438,5.054,9.02817,114,109872.557,0.051929,0.068204,0.29803,1.4617,9.31486,Walk
8.32453,8.51581,6.3477,40.2936,-8.77546,24.4217,33.1971,9.83085,2.3768,-0.044633,5.3082,10.4674,133,182539.008,0.037815,0.060258,0.32207,2.1834,15.6722,Walk
8.02558,8.07898,6.426,41.2934,-9.95232,23.0451,32.9974,9.34448,2.4312,-0.10662,5.317,10.2799,127,167709.9448,0.037807,0.063334,0.32129,1.9403,13.4784,Walk
7.86047,7.94916,6.3081,39.7926,-9.68154,24.8315,34.513,9.37325,2.5038,-0.10279,5.1902,10.0774,121,160658.9884,0.039191,0.059865,0.31569,1.9181,13.4677,Walk
7.83729,7.96217,6.1232,37.4934,-8.38991,23.5934,31.9834,8.75105,2.4985,-0.074494,5.0022,9.94434,110,139138.0382,0.039801,0.068784,0.33058,1.6758,11.1071,Walk
8.22574,7.95605,7.8733,61.9894,-14.3837,34.0496,48.4332,10.547,3.1413,0.21809,6.2903,11.3847,131,194545.9942,0.051965,0.092921,0.35053,2.3983,13.0333,Walk
9.97299,10.0434,7.3923,54.6463,-12.6785,37.8197,50.4982,9.5643,3.308,-0.005112,5.7875,12.4125,123,231259.7165,0.030646,0.087933,0.40159,2.7868,18.184,Walk
10.4104,10.233,7.2444,52.4811,-9.98696,33.147,43.1339,9.58285,2.9753,0.15272,5.8063,12.6816,142,242520.109,0.038462,0.096637,0.41129,2.9206,19.5505,Walk
5.38645,5.15203,7.6861,59.0768,-18.1752,33.5646,51.7398,9.6875,3.3613,0.11467,6.0138,9.38299,109,103799.7878,0.076336,0.11186,0.29468,1.7143,6.86025,Walk
5.81534,5.55947,8.1753,66.8351,-16.2023,39.0699,55.2722,10.5301,3.4721,0.27177,6.4097,10.03,133,129876.4491,0.082107,0.11956,0.29981,1.9353,8.36984,Walk
8.27759,8.3087,7.1255,50.7729,-12.9545,34.5059,47.4604,10.0285,3.1242,0.19716,5.7256,10.9207,216,202744.4111,0.060588,0.090957,0.31965,2.2292,14.8212,Walk
9.2474,9.20327,7.4709,55.8138,-12.9103,31.7547,44.665,10.8743,2.7022,0.066934,6.1269,11.8869,258,271859.589,0.050936,0.085217,0.33259,2.7746,19.7857,Walk
10.1601,10.2111,7.7275,59.714,-13.3386,33.9184,47.257,11.6634,2.5805,0.066322,6.3559,12.7637,268,339346.5027,0.040807,0.078783,0.34874,3.1142,22.7227,Walk
9.2788,9.21987,7.5703,57.3089,-13.3816,34.0925,47.4741,11.102,2.8611,0.20067,6.1376,11.9739,244,271264.9034,0.057082,0.079425,0.33907,2.5483,17.3954,Walk
9.03002,8.89591,7.1926,51.7339,-11.8551,31.2235,43.0786,10.4221,2.6884,0.09726,5.8925,11.5433,230,244908.0862,0.055495,0.08193,0.33187,2.5052,17.3764,Walk
2.88234,2.71248,3.6004,12.9632,-8.43011,13.0314,21.4615,4.9884,3.0179,0.052551,2.882,4.61003,47,14749.17083,0.048991,0.057525,0.19818,0.45564,2.11675,Walk
3.08957,3.08645,3.7821,14.3041,-8.84567,14.0523,22.898,5.4472,2.9123,-0.1089,3.0675,4.88136,47,15583.29477,0.042813,0.063766,0.21668,0.44739,2.20219,Walk
3.93268,3.56326,3.7712,14.2223,-6.73006,14.3353,21.0653,5.81544,2.4879,0.063869,3.1521,5.44699,56,22727.00679,0.036554,0.065128,0.23382,0.47302,2.29208,Walk
3.15106,3.10073,3.5341,12.4901,-7.93913,12.9942,20.9334,4.90818,3.0189,-0.2026,2.8209,4.73312,57,16622.6014,0.041779,0.056643,0.20089,0.41574,2.06947,Walk
2.82751,2.8361,3.6062,13.0046,-7.95773,12.2826,20.2404,5.3185,2.6818,-0.10275,2.9712,4.58013,42,12481.66559,0.060504,0.065965,0.21074,0.34798,1.46312,Walk
3.84293,3.93899,3.7935,14.3907,-7.25708,13.7144,20.9714,5.42639,2.9555,-0.20906,3.0354,5.39824,65,23575.08198,0.034611,0.058126,0.22573,0.58822,3.48379,Walk
3.75513,3.69043,3.7381,13.9736,-7.52298,13.8848,21.4078,5.36098,2.7756,-0.005615,3.0324,5.29689,79,22249.20655,0.034048,0.055677,0.22388,0.53784,2.95283,Walk
4.06844,4.205,3.8226,14.6126,-8.01966,12.3717,20.3914,5.80392,2.6839,-0.26539,3.1808,5.58096,62,25852.14497,0.036145,0.058961,0.23234,0.54544,3.05678,Walk
3.72524,3.64826,3.6662,13.441,-7.95519,13.3046,21.2598,4.83913,3.0272,-0.077819,2.9276,5.22504,67,21158.34071,0.04129,0.061089,0.2224,0.59026,3.16092,Walk
4.47114,4.57,3.4308,11.7704,-4.16106,12.8063,16.9673,5.54352,2.2489,-0.065485,2.8702,5.63469,76,31845.0186,0.026919,0.050364,0.22158,0.56802,3.77874,Walk
2.9382,2.44062,3.7961,14.4102,-6.10661,21.3925,27.4991,4.98654,4.2756,0.68688,3.0151,4.7981,44,15493.65925,0.059435,0.072776,0.20443,0.44761,1.93094,Walk
5.78763,5.45673,3.5891,12.882,-3.75875,17.1581,20.9169,5.39661,2.7773,0.16315,2.9503,6.80915,70,42191.71245,0.013187,0.062337,0.28959,0.85708,6.17701,Walk
3.29533,3.26726,3.3484,11.2116,-3.73032,11.2576,14.9879,4.87112,2.4402,0.19394,2.7399,4.69634,53,16343.24461,0.051282,0.058807,0.20251,0.38292,1.94871,Walk
3.36569,3.18547,3.7436,14.0147,-9.95102,27.4778,37.4289,4.45225,7.7151,1.0018,2.8046,5.0323,59,19144.94049,0.048942,0.071234,0.20831,0.5039,2.05767,Walk
4.00107,3.79036,4.0541,16.436,-8.96451,17.8684,26.8329,5.41079,3.5484,0.008639,3.2018,5.69431,67,27496.5921,0.033019,0.066788,0.22944,0.59729,3.16359,Walk
4.60811,4.47641,4.2676,18.2126,-8.21538,19.5674,27.7828,5.46616,3.2198,-0.035726,3.3529,6.27918,74,37456.71826,0.034737,0.069698,0.24287,0.69883,4.16222,Walk
4.49613,4.50718,3.8572,14.878,-7.18931,16.7073,23.8966,5.34825,3.2679,-0.089142,3.0558,5.92236,66,27743.8059,0.030341,0.069574,0.25521,0.72294,4.24177,Walk
4.33266,4.79872,4.0185,16.1487,-8.57383,15.3336,23.9075,4.97338,3.346,-0.40302,3.1187,5.90755,61,26279.09119,0.034529,0.073092,0.25693,0.59648,3.17425,Walk
3.07257,3.15367,4.0223,16.179,-9.92996,15.3772,25.3072,4.77517,3.8406,-0.090235,3.0131,5.05946,62,19172.97174,0.042724,0.070812,0.20449,0.478,1.97171,Walk
3.96951,4.29139,3.4736,12.0658,-4.79887,11.732,16.5308,5.16351,2.4694,-0.10465,2.8746,5.27346,80,25028.41626,0.028889,0.047818,0.21474,0.56354,3.75288,Walk
4.00518,3.89568,3.3768,11.4027,-4.32178,12.2391,16.5609,5.17073,2.2862,0.15071,2.8217,5.23728,65,20654.10401,0.037185,0.053909,0.23429,0.43891,2.45888,Walk
